"Sardar Patel College of Engineering and
Technology, Bakrol Anand","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","36227.00"
"Sardar Patel College of Engineering and
Technology, Bakrol Anand","ELECTRONICS &
COMMUNICATION ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","22031.00"
"Sardar Patel College of Engineering and
Technology, Bakrol Anand","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","38163.00"
"Sardar Patel College of Engineering and
Technology, Bakrol Anand","INFORMATION TECHNOLOGY -
TFWS","TFWS","GUJCET Based","Self-Fin","21394.00"
"Sardar Patel College of Engineering and
Technology, Bakrol Anand","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","38924.00"
"SARDAR VALLABHBHAI GLOBAL University -
UCP Institute of Technology, Ahmedabad","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","35445.00"
"SARDAR VALLABHBHAI GLOBAL University -
UCP Institute of Technology, Ahmedabad","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","50376.00"
"SARDAR VALLABHBHAI GLOBAL University -
UCP Institute of Technology, Ahmedabad","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)","GEN","GUJCET Based","Self-Fin","35280.00"
"SARDAR VALLABHBHAI GLOBAL University -
UCP Institute of Technology, Ahmedabad","COMPUTER SCIENCE &
TECHNOLOGY","GEN","GUJCET Based","Self-Fin","32866.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","AERONAUTICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","50268.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","29982.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER ENGINEERING","EWS","GUJCET Based","Self-Fin","21079.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","13210.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER ENGINEERING","SC","GUJCET Based","Self-Fin","22646.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER ENGINEERING","SEBC","GUJCET Based","Self-Fin","31018.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","5594.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER SCIENCE & DESIGN","EWS","GUJCET Based","Self-Fin","30004.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER SCIENCE & DESIGN","GEN","GUJCET Based","Self-Fin","24441.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER SCIENCE & DESIGN","SC","GUJCET Based","Self-Fin","27222.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","COMPUTER SCIENCE & DESIGN","SEBC","GUJCET Based","Self-Fin","33968.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","38660.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","ELECTRONICS &
COMMUNICATION ENGINEERING","EWS","GUJCET Based","Self-Fin","16520.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","14751.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","ELECTRONICS &
COMMUNICATION ENGINEERING","SEBC","GUJCET Based","Self-Fin","17727.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","INFORMATION TECHNOLOGY","EWS","GUJCET Based","Self-Fin","28410.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","20863.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","INFORMATION TECHNOLOGY","SEBC","GUJCET Based","Self-Fin","34542.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","MECHANICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","38595.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","19183.00"
"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECH.,VASAD","MECHANICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","28304.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","EWS","GUJCET Based","Self-Fin","8217.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","GEN","GUJCET Based","Self-Fin","7655.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","CHEMICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","38361.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","36084.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","CIVIL ENGINEERING","EWS","GUJCET Based","Self-Fin","37951.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","31261.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","CIVIL ENGINEERING","SEBC","GUJCET Based","Self-Fin","31592.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","COMPUTER ENGINEERING","EWS","GUJCET Based","Self-Fin","7674.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","6301.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","COMPUTER ENGINEERING","SC","GUJCET Based","Self-Fin","33580.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","COMPUTER ENGINEERING","SEBC","GUJCET Based","Self-Fin","13471.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","23935.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","22723.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","35651.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRICAL ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","7879.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRONICS &
COMMUNICATION ENGINEERING","EWS","GUJCET Based","Self-Fin","11108.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","10196.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","ELECTRONICS &
COMMUNICATION ENGINEERING","SEBC","GUJCET Based","Self-Fin","16998.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INFORMATION TECHNOLOGY","EWS","GUJCET Based","Self-Fin","11200.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","10328.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INFORMATION TECHNOLOGY","SC","GUJCET Based","Self-Fin","37915.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INFORMATION TECHNOLOGY","SEBC","GUJCET Based","Self-Fin","17098.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INFORMATION TECHNOLOGY","ST","GUJCET Based","Self-Fin","21995.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INSTRUMENTATION & CONTROL
ENGINEERING","GEN","GUJCET Based","Self-Fin","15021.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","INSTRUMENTATION & CONTROL
ENGINEERING","SEBC","GUJCET Based","Self-Fin","28156.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","MECHANICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","31146.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","26646.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","MECHANICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","33652.00"
"SARVAJANIK COLLEGE OF ENGG. & TECH. ,
SURAT","MECHANICAL ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","1680.00"
"School of Computer Science - SKIPS
University, Sanavad, Gandhinagar","COMPUTER SCIENCE &
INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","24778.00"
"School of Computer Science - SKIPS
University, Sanavad, Gandhinagar","COMPUTER SCIENCE &
INFORMATION TECHNOLOGY -
TFWS","TFWS","GUJCET Based","Self-Fin","8293.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","35448.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","18930.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING","SEBC","GUJCET Based","Self-Fin","29721.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","ELECTRICAL AND ELECTRONICS
ENGINEERING","GEN","GUJCET Based","Self-Fin","38801.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","ELECTRICAL AND ELECTRONICS
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","24099.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","32862.00"
"SCHOOL OF ENGINEERING AND
TECHNOLOGY, NAVRACHANA UNIVERSITY,
VADODARA","MECHANICAL ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","25481.00"
"SCHOOL OF ENGINEERING, INDRASHIL
UNIVERSITY, KADI","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","28931.00"
"SCHOOL OF ENGINEERING, INDRASHIL
UNIVERSITY, KADI","MECHANICAL ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","32455.00"
"School of Engineering, Plastindia International
University, Vapi","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","12748.00"
"School of Engineering, Plastindia International
University, Vapi","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","26197.00"
"School of Engineering, Plastindia International
University, Vapi","PLASTIC AND POLYMER
ENGINEERING","GEN","GUJCET Based","Self-Fin","37036.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","CHEMICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","24163.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","19199.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","CHEMICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","38420.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING","EWS","GUJCET Based","Self-Fin","37644.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","27001.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING","SC","GUJCET Based","Self-Fin","37541.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING","SEBC","GUJCET Based","Self-Fin","50312.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","4820.00"
"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY,
VADODARA","FIRE AND ENVIRONMENT,
HEALTH, SAFETY ENGINEERING","GEN","GUJCET Based","Self-Fin","28436.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"SHANKERSINH VAGHELA BAPU INSTITUTE OF
TECH., UNAVA, GANDHINAGAR","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","50125.00"
"SHREE DHANVANTARY COLLEGE OF
ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)","GEN","GUJCET Based","Self-Fin","38611.00"
"SHREE DHANVANTARY COLLEGE OF
ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","18914.00"
"SHREE DHANVANTARY COLLEGE OF
ENGINEERING & TECHNOLOGY, KIM","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF
THINGS & CYBER SECURITY
INCLUDING BLOCK CHAIN
TECHNOLOGY)","GEN","GUJCET Based","Self-Fin","19641.00"
"SHREE PAREKH ENGINEEIRNG COLLEGE,
MAHUVA","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","35897.00"
"SHREE PAREKH ENGINEEIRNG COLLEGE,
MAHUVA","FOOD ENGINEERING AND
TECHNOLOGY","GEN","GUJCET Based","Self-Fin","26263.00"
"Shree Swaminarayan Gadi Institute of
Technology","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","32839.00"
"Shree Swaminarayan Gadi Institute of
Technology","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","35616.00"
"Shree Swaminarayan Gadi Institute of
Technology","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","34722.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","27229.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50284.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","7660.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING","EWS","GUJCET Based","Self-Fin","50742.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","32926.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING","SC","GUJCET Based","Self-Fin","34685.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING","SEBC","GUJCET Based","Self-Fin","50395.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","11041.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","32780.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","INFORMATION TECHNOLOGY -
TFWS","TFWS","GUJCET Based","Self-Fin","12428.00"
"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY, BHAT, GANDHINAGAR","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","38542.00"
"SHRI J M SABVA INSTITUTE OF ENGINEERING
AND TECHNOLOGY, BOTAD","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","50537.00"
"SHRI LABHUBHAI TRIVEDI INSTITUTE OF
ENGINEERING AND TECHNOLOGY, RAJKOT","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","38310.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","50782.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","CHEMICAL ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","21240.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","37030.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","19687.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","35958.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","28557.00"
"SHRI SADVIDHYA MANDAL INSTITUTE OF
TECH., BHARUCH","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","37648.00"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","50151.00"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","COMPUTER ENGINEERING","EWS","GUJCET Based","Self-Fin","20608.00"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","17671.00"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","COMPUTER ENGINEERING","SEBC","GUJCET Based","Self-Fin","23251.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","38498.00"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","50476.00"
"SHRI SWAMI ATMANAND SARASWATI
INSTITUTE OF TECH., SURAT","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","31560.00"
"SHROFF S.R.ROTARY INST. OF CHEMICAL
TECHNOLOGY, VATATIA,BHARUCH","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","32605.00"
"SHROFF S.R.ROTARY INST. OF CHEMICAL
TECHNOLOGY, VATATIA,BHARUCH","CHEMICAL ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","10275.00"
"SHROFF S.R.ROTARY INST. OF CHEMICAL
TECHNOLOGY, VATATIA,BHARUCH","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","36256.00"
"SHROFF S.R.ROTARY INST. OF CHEMICAL
TECHNOLOGY, VATATIA,BHARUCH","ENVIRONMENTAL SCIENCE &
TECHNOLOGY","GEN","GUJCET Based","Self-Fin","50477.00"
"SHROFF S.R.ROTARY INST. OF CHEMICAL
TECHNOLOGY, VATATIA,BHARUCH","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","34968.00"
"SIGMA INSTITUTE OF ENGG., BAKROL","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","37785.00"
"SIGMA INSTITUTE OF ENGG., BAKROL","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50639.00"
"SIGMA INSTITUTE OF ENGG., BAKROL","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","37099.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","BIOTECHNOLOGY","GEN","GUJCET Based","Self-Fin","22309.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","38056.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","20843.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER ENGINEERING
(ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING)","GEN","GUJCET Based","Self-Fin","36390.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER ENGINEERING
(ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","24864.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER SCIENCE &
BIOSCIENCES","GEN","GUJCET Based","Self-Fin","23770.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","36557.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","13674.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","GEN","GUJCET Based","Self-Fin","16742.00"
"SILVER OAK COLLEGE OF ENGG., & TECH.
(WITHIN AMHEDABAD MUNICIPAL
CORPORATION LIMIT), AHMEDABAD","INFORMATION TECHNOLOGY -
TFWS","TFWS","GUJCET Based","Self-Fin","25491.00"
"SMT. S.R. PATEL ENGG. COLLEGE, DABHI,
UNJHA","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50386.00"
"SMT. S.R. PATEL ENGG. COLLEGE, DABHI,
UNJHA","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","50833.00"
"SWAMINARAYAN COLLEGE OF ENGG. &
TECH., KALOL","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","31426.00"
"SWAMINARAYAN COLLEGE OF ENGG. &
TECH., KALOL","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","34281.00"
"SWARRNIM INSTITUTE OF TECHNOLOGY","CYBER SECURITY","GEN","GUJCET Based","Self-Fin","29470.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","50271.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","6161.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)","GEN","GUJCET Based","Self-Fin","50365.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","13541.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","GEN","GUJCET Based","Self-Fin","32959.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE)","GEN","GUJCET Based","Self-Fin","50716.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (DATA SCIENCE) -
TFW","TFWS","GUJCET Based","Self-Fin","13546.00"
"UNITEDWORLD INSTITUTE OF TECHNOLOGY,
UVARSAD, GANDHINAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","50454.00"
"V.V.P. ENGINEERING COLLEGE, RAJKOT","BIOTECHNOLOGY","GEN","GUJCET Based","Self-Fin","25169.00"
"V.V.P. ENGINEERING COLLEGE, RAJKOT","BIOTECHNOLOGY","SEBC","GUJCET Based","Self-Fin","34794.00"
"V.V.P. ENGINEERING COLLEGE, RAJKOT","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","35990.00"
